cell_id,row,col,centroid_x,centroid_y,geometry
1910,61,34,415227.3738420745,3396981.7927185036,"POLYGON ((415477.3738420745 3396731.7927185036, 415477.3738420745 3397231.7927185036, 414977.3738420745 3397231.7927185036, 414977.3738420745 3396731.7927185036, 415477.3738420745 3396731.7927185036))"
1911,62,34,415227.3738420745,3397481.7927185036,"POLYGON ((415477.3738420745 3397231.7927185036, 415477.3738420745 3397731.7927185036, 414977.3738420745 3397731.7927185036, 414977.3738420745 3397231.7927185036, 415477.3738420745 3397231.7927185036))"
1912,63,34,415227.3738420745,3397981.7927185036,"POLYGON ((415477.3738420745 3397731.7927185036, 415477.3738420745 3398231.7927185036, 414977.3738420745 3398231.7927185036, 414977.3738420745 3397731.7927185036, 415477.3738420745 3397731.7927185036))"
1913,64,34,415227.3738420745,3398481.7927185036,"POLYGON ((415477.3738420745 3398231.7927185036, 415477.3738420745 3398731.7927185036, 414977.3738420745 3398731.7927185036, 414977.3738420745 3398231.7927185036, 415477.3738420745 3398231.7927185036))"
1914,65,34,415227.3738420745,3398981.7927185036,"POLYGON ((415477.3738420745 3398731.7927185036, 415477.3738420745 3399231.7927185036, 414977.3738420745 3399231.7927185036, 414977.3738420745 3398731.7927185036, 415477.3738420745 3398731.7927185036))"
1915,66,34,415227.3738420745,3399481.7927185036,"POLYGON ((415477.3738420745 3399231.7927185036, 415477.3738420745 3399731.7927185036, 414977.3738420745 3399731.7927185036, 414977.3738420745 3399231.7927185036, 415477.3738420745 3399231.7927185036))"
1916,67,34,415227.3738420745,3399981.7927185036,"POLYGON ((415477.3738420745 3399731.7927185036, 415477.3738420745 3400231.7927185036, 414977.3738420745 3400231.7927185036, 414977.3738420745 3399731.7927185036, 415477.3738420745 3399731.7927185036))"
1917,68,34,415227.3738420745,3400481.7927185036,"POLYGON ((415477.3738420745 3400231.7927185036, 415477.3738420745 3400731.7927185036, 414977.3738420745 3400731.7927185036, 414977.3738420745 3400231.7927185036, 415477.3738420745 3400231.7927185036))"
1918,69,34,415227.3738420745,3400981.7927185036,"POLYGON ((415477.3738420745 3400731.7927185036, 415477.3738420745 3401231.7927185036, 414977.3738420745 3401231.7927185036, 414977.3738420745 3400731.7927185036, 415477.3738420745 3400731.7927185036))"
1919,70,34,415227.3738420745,3401481.7927185036,"POLYGON ((415477.3738420745 3401231.7927185036, 415477.3738420745 3401731.7927185036, 414977.3738420745 3401731.7927185036, 414977.3738420745 3401231.7927185036, 415477.3738420745 3401231.7927185036))"
1920,71,34,415227.3738420745,3401981.7927185036,"POLYGON ((415477.3738420745 3401731.7927185036, 415477.3738420745 3402231.7927185036, 414977.3738420745 3402231.7927185036, 414977.3738420745 3401731.7927185036, 415477.3738420745 3401731.7927185036))"
1921,6,35,415727.3738420745,3369481.7927185036,"POLYGON ((415977.3738420745 3369231.7927185036, 415977.3738420745 3369731.7927185036, 415477.3738420745 3369731.7927185036, 415477.3738420745 3369231.7927185036, 415977.3738420745 3369231.7927185036))"
1922,7,35,415727.3738420745,3369981.7927185036,"POLYGON ((415977.3738420745 3369731.7927185036, 415977.3738420745 3370231.7927185036, 415477.3738420745 3370231.7927185036, 415477.3738420745 3369731.7927185036, 415977.3738420745 3369731.7927185036))"
1923,8,35,415727.3738420745,3370481.7927185036,"POLYGON ((415977.3738420745 3370231.7927185036, 415977.3738420745 3370731.7927185036, 415477.3738420745 3370731.7927185036, 415477.3738420745 3370231.7927185036, 415977.3738420745 3370231.7927185036))"
1924,9,35,415727.3738420745,3370981.7927185036,"POLYGON ((415977.3738420745 3370731.7927185036, 415977.3738420745 3371231.7927185036, 415477.3738420745 3371231.7927185036, 415477.3738420745 3370731.7927185036, 415977.3738420745 3370731.7927185036))"
1925,10,35,415727.3738420745,3371481.7927185036,"POLYGON ((415977.3738420745 3371231.7927185036, 415977.3738420745 3371731.7927185036, 415477.3738420745 3371731.7927185036, 415477.3738420745 3371231.7927185036, 415977.3738420745 3371231.7927185036))"
1926,11,35,415727.3738420745,3371981.7927185036,"POLYGON ((415977.3738420745 3371731.7927185036, 415977.3738420745 3372231.7927185036, 415477.3738420745 3372231.7927185036, 415477.3738420745 3371731.7927185036, 415977.3738420745 3371731.7927185036))"
1927,12,35,415727.3738420745,3372481.7927185036,"POLYGON ((415977.3738420745 3372231.7927185036, 415977.3738420745 3372731.7927185036, 415477.3738420745 3372731.7927185036, 415477.3738420745 3372231.7927185036, 415977.3738420745 3372231.7927185036))"
1928,13,35,415727.3738420745,3372981.7927185036,"POLYGON ((415977.3738420745 3372731.7927185036, 415977.3738420745 3373231.7927185036, 415477.3738420745 3373231.7927185036, 415477.3738420745 3372731.7927185036, 415977.3738420745 3372731.7927185036))"
1929,14,35,415727.3738420745,3373481.7927185036,"POLYGON ((415977.3738420745 3373231.7927185036, 415977.3738420745 3373731.7927185036, 415477.3738420745 3373731.7927185036, 415477.3738420745 3373231.7927185036, 415977.3738420745 3373231.7927185036))"
1930,15,35,415727.3738420745,3373981.7927185036,"POLYGON ((415977.3738420745 3373731.7927185036, 415977.3738420745 3374231.7927185036, 415477.3738420745 3374231.7927185036, 415477.3738420745 3373731.7927185036, 415977.3738420745 3373731.7927185036))"
1931,16,35,415727.3738420745,3374481.7927185036,"POLYGON ((415977.3738420745 3374231.7927185036, 415977.3738420745 3374731.7927185036, 415477.3738420745 3374731.7927185036, 415477.3738420745 3374231.7927185036, 415977.3738420745 3374231.7927185036))"
1932,17,35,415727.3738420745,3374981.7927185036,"POLYGON ((415977.3738420745 3374731.7927185036, 415977.3738420745 3375231.7927185036, 415477.3738420745 3375231.7927185036, 415477.3738420745 3374731.7927185036, 415977.3738420745 3374731.7927185036))"
1933,18,35,415727.3738420745,3375481.7927185036,"POLYGON ((415977.3738420745 3375231.7927185036, 415977.3738420745 3375731.7927185036, 415477.3738420745 3375731.7927185036, 415477.3738420745 3375231.7927185036, 415977.3738420745 3375231.7927185036))"
1934,19,35,415727.3738420745,3375981.7927185036,"POLYGON ((415977.3738420745 3375731.7927185036, 415977.3738420745 3376231.7927185036, 415477.3738420745 3376231.7927185036, 415477.3738420745 3375731.7927185036, 415977.3738420745 3375731.7927185036))"
1935,20,35,415727.3738420745,3376481.7927185036,"POLYGON ((415977.3738420745 3376231.7927185036, 415977.3738420745 3376731.7927185036, 415477.3738420745 3376731.7927185036, 415477.3738420745 3376231.7927185036, 415977.3738420745 3376231.7927185036))"
1936,21,35,415727.3738420745,3376981.7927185036,"POLYGON ((415977.3738420745 3376731.7927185036, 415977.3738420745 3377231.7927185036, 415477.3738420745 3377231.7927185036, 415477.3738420745 3376731.7927185036, 415977.3738420745 3376731.7927185036))"
1937,22,35,415727.3738420745,3377481.7927185036,"POLYGON ((415977.3738420745 3377231.7927185036, 415977.3738420745 3377731.7927185036, 415477.3738420745 3377731.7927185036, 415477.3738420745 3377231.7927185036, 415977.3738420745 3377231.7927185036))"
1938,23,35,415727.3738420745,3377981.7927185036,"POLYGON ((415977.3738420745 3377731.7927185036, 415977.3738420745 3378231.7927185036, 415477.3738420745 3378231.7927185036, 415477.3738420745 3377731.7927185036, 415977.3738420745 3377731.7927185036))"
1939,24,35,415727.3738420745,3378481.7927185036,"POLYGON ((415977.3738420745 3378231.7927185036, 415977.3738420745 3378731.7927185036, 415477.3738420745 3378731.7927185036, 415477.3738420745 3378231.7927185036, 415977.3738420745 3378231.7927185036))"
1940,25,35,415727.3738420745,3378981.7927185036,"POLYGON ((415977.3738420745 3378731.7927185036, 415977.3738420745 3379231.7927185036, 415477.3738420745 3379231.7927185036, 415477.3738420745 3378731.7927185036, 415977.3738420745 3378731.7927185036))"
1941,26,35,415727.3738420745,3379481.7927185036,"POLYGON ((415977.3738420745 3379231.7927185036, 415977.3738420745 3379731.7927185036, 415477.3738420745 3379731.7927185036, 415477.3738420745 3379231.7927185036, 415977.3738420745 3379231.7927185036))"
1942,27,35,415727.3738420745,3379981.7927185036,"POLYGON ((415977.3738420745 3379731.7927185036, 415977.3738420745 3380231.7927185036, 415477.3738420745 3380231.7927185036, 415477.3738420745 3379731.7927185036, 415977.3738420745 3379731.7927185036))"
1943,28,35,415727.3738420745,3380481.7927185036,"POLYGON ((415977.3738420745 3380231.7927185036, 415977.3738420745 3380731.7927185036, 415477.3738420745 3380731.7927185036, 415477.3738420745 3380231.7927185036, 415977.3738420745 3380231.7927185036))"
1944,29,35,415727.3738420745,3380981.7927185036,"POLYGON ((415977.3738420745 3380731.7927185036, 415977.3738420745 3381231.7927185036, 415477.3738420745 3381231.7927185036, 415477.3738420745 3380731.7927185036, 415977.3738420745 3380731.7927185036))"
1945,30,35,415727.3738420745,3381481.7927185036,"POLYGON ((415977.3738420745 3381231.7927185036, 415977.3738420745 3381731.7927185036, 415477.3738420745 3381731.7927185036, 415477.3738420745 3381231.7927185036, 415977.3738420745 3381231.7927185036))"
1946,31,35,415727.3738420745,3381981.7927185036,"POLYGON ((415977.3738420745 3381731.7927185036, 415977.3738420745 3382231.7927185036, 415477.3738420745 3382231.7927185036, 415477.3738420745 3381731.7927185036, 415977.3738420745 3381731.7927185036))"
1947,32,35,415727.3738420745,3382481.7927185036,"POLYGON ((415977.3738420745 3382231.7927185036, 415977.3738420745 3382731.7927185036, 415477.3738420745 3382731.7927185036, 415477.3738420745 3382231.7927185036, 415977.3738420745 3382231.7927185036))"
1948,33,35,415727.3738420745,3382981.7927185036,"POLYGON ((415977.3738420745 3382731.7927185036, 415977.3738420745 3383231.7927185036, 415477.3738420745 3383231.7927185036, 415477.3738420745 3382731.7927185036, 415977.3738420745 3382731.7927185036))"
1949,34,35,415727.3738420745,3383481.7927185036,"POLYGON ((415977.3738420745 3383231.7927185036, 415977.3738420745 3383731.7927185036, 415477.3738420745 3383731.7927185036, 415477.3738420745 3383231.7927185036, 415977.3738420745 3383231.7927185036))"
1950,35,35,415727.3738420745,3383981.7927185036,"POLYGON ((415977.3738420745 3383731.7927185036, 415977.3738420745 3384231.7927185036, 415477.3738420745 3384231.7927185036, 415477.3738420745 3383731.7927185036, 415977.3738420745 3383731.7927185036))"
1951,36,35,415727.3738420745,3384481.7927185036,"POLYGON ((415977.3738420745 3384231.7927185036, 415977.3738420745 3384731.7927185036, 415477.3738420745 3384731.7927185036, 415477.3738420745 3384231.7927185036, 415977.3738420745 3384231.7927185036))"
1952,37,35,415727.3738420745,3384981.7927185036,"POLYGON ((415977.3738420745 3384731.7927185036, 415977.3738420745 3385231.7927185036, 415477.3738420745 3385231.7927185036, 415477.3738420745 3384731.7927185036, 415977.3738420745 3384731.7927185036))"
1953,38,35,415727.3738420745,3385481.7927185036,"POLYGON ((415977.3738420745 3385231.7927185036, 415977.3738420745 3385731.7927185036, 415477.3738420745 3385731.7927185036, 415477.3738420745 3385231.7927185036, 415977.3738420745 3385231.7927185036))"
1954,39,35,415727.3738420745,3385981.7927185036,"POLYGON ((415977.3738420745 3385731.7927185036, 415977.3738420745 3386231.7927185036, 415477.3738420745 3386231.7927185036, 415477.3738420745 3385731.7927185036, 415977.3738420745 3385731.7927185036))"
1955,40,35,415727.3738420745,3386481.7927185036,"POLYGON ((415977.3738420745 3386231.7927185036, 415977.3738420745 3386731.7927185036, 415477.3738420745 3386731.7927185036, 415477.3738420745 3386231.7927185036, 415977.3738420745 3386231.7927185036))"
1956,41,35,415727.3738420745,3386981.7927185036,"POLYGON ((415977.3738420745 3386731.7927185036, 415977.3738420745 3387231.7927185036, 415477.3738420745 3387231.7927185036, 415477.3738420745 3386731.7927185036, 415977.3738420745 3386731.7927185036))"
1957,42,35,415727.3738420745,3387481.7927185036,"POLYGON ((415977.3738420745 3387231.7927185036, 415977.3738420745 3387731.7927185036, 415477.3738420745 3387731.7927185036, 415477.3738420745 3387231.7927185036, 415977.3738420745 3387231.7927185036))"
1958,43,35,415727.3738420745,3387981.7927185036,"POLYGON ((415977.3738420745 3387731.7927185036, 415977.3738420745 3388231.7927185036, 415477.3738420745 3388231.7927185036, 415477.3738420745 3387731.7927185036, 415977.3738420745 3387731.7927185036))"
1959,44,35,415727.3738420745,3388481.7927185036,"POLYGON ((415977.3738420745 3388231.7927185036, 415977.3738420745 3388731.7927185036, 415477.3738420745 3388731.7927185036, 415477.3738420745 3388231.7927185036, 415977.3738420745 3388231.7927185036))"
1960,45,35,415727.3738420745,3388981.7927185036,"POLYGON ((415977.3738420745 3388731.7927185036, 415977.3738420745 3389231.7927185036, 415477.3738420745 3389231.7927185036, 415477.3738420745 3388731.7927185036, 415977.3738420745 3388731.7927185036))"
1961,46,35,415727.3738420745,3389481.7927185036,"POLYGON ((415977.3738420745 3389231.7927185036, 415977.3738420745 3389731.7927185036, 415477.3738420745 3389731.7927185036, 415477.3738420745 3389231.7927185036, 415977.3738420745 3389231.7927185036))"
1962,47,35,415727.3738420745,3389981.7927185036,"POLYGON ((415977.3738420745 3389731.7927185036, 415977.3738420745 3390231.7927185036, 415477.3738420745 3390231.7927185036, 415477.3738420745 3389731.7927185036, 415977.3738420745 3389731.7927185036))"
1963,48,35,415727.3738420745,3390481.7927185036,"POLYGON ((415977.3738420745 3390231.7927185036, 415977.3738420745 3390731.7927185036, 415477.3738420745 3390731.7927185036, 415477.3738420745 3390231.7927185036, 415977.3738420745 3390231.7927185036))"
1964,49,35,415727.3738420745,3390981.7927185036,"POLYGON ((415977.3738420745 3390731.7927185036, 415977.3738420745 3391231.7927185036, 415477.3738420745 3391231.7927185036, 415477.3738420745 3390731.7927185036, 415977.3738420745 3390731.7927185036))"
1965,50,35,415727.3738420745,3391481.7927185036,"POLYGON ((415977.3738420745 3391231.7927185036, 415977.3738420745 3391731.7927185036, 415477.3738420745 3391731.7927185036, 415477.3738420745 3391231.7927185036, 415977.3738420745 3391231.7927185036))"
1966,51,35,415727.3738420745,3391981.7927185036,"POLYGON ((415977.3738420745 3391731.7927185036, 415977.3738420745 3392231.7927185036, 415477.3738420745 3392231.7927185036, 415477.3738420745 3391731.7927185036, 415977.3738420745 3391731.7927185036))"
1967,52,35,415727.3738420745,3392481.7927185036,"POLYGON ((415977.3738420745 3392231.7927185036, 415977.3738420745 3392731.7927185036, 415477.3738420745 3392731.7927185036, 415477.3738420745 3392231.7927185036, 415977.3738420745 3392231.7927185036))"
1968,53,35,415727.3738420745,3392981.7927185036,"POLYGON ((415977.3738420745 3392731.7927185036, 415977.3738420745 3393231.7927185036, 415477.3738420745 3393231.7927185036, 415477.3738420745 3392731.7927185036, 415977.3738420745 3392731.7927185036))"
1969,54,35,415727.3738420745,3393481.7927185036,"POLYGON ((415977.3738420745 3393231.7927185036, 415977.3738420745 3393731.7927185036, 415477.3738420745 3393731.7927185036, 415477.3738420745 3393231.7927185036, 415977.3738420745 3393231.7927185036))"
1970,55,35,415727.3738420745,3393981.7927185036,"POLYGON ((415977.3738420745 3393731.7927185036, 415977.3738420745 3394231.7927185036, 415477.3738420745 3394231.7927185036, 415477.3738420745 3393731.7927185036, 415977.3738420745 3393731.7927185036))"
1971,56,35,415727.3738420745,3394481.7927185036,"POLYGON ((415977.3738420745 3394231.7927185036, 415977.3738420745 3394731.7927185036, 415477.3738420745 3394731.7927185036, 415477.3738420745 3394231.7927185036, 415977.3738420745 3394231.7927185036))"
1972,57,35,415727.3738420745,3394981.7927185036,"POLYGON ((415977.3738420745 3394731.7927185036, 415977.3738420745 3395231.7927185036, 415477.3738420745 3395231.7927185036, 415477.3738420745 3394731.7927185036, 415977.3738420745 3394731.7927185036))"
1973,58,35,415727.3738420745,3395481.7927185036,"POLYGON ((415977.3738420745 3395231.7927185036, 415977.3738420745 3395731.7927185036, 415477.3738420745 3395731.7927185036, 415477.3738420745 3395231.7927185036, 415977.3738420745 3395231.7927185036))"
1974,59,35,415727.3738420745,3395981.7927185036,"POLYGON ((415977.3738420745 3395731.7927185036, 415977.3738420745 3396231.7927185036, 415477.3738420745 3396231.7927185036, 415477.3738420745 3395731.7927185036, 415977.3738420745 3395731.7927185036))"
1975,60,35,415727.3738420745,3396481.7927185036,"POLYGON ((415977.3738420745 3396231.7927185036, 415977.3738420745 3396731.7927185036, 415477.3738420745 3396731.7927185036, 415477.3738420745 3396231.7927185036, 415977.3738420745 3396231.7927185036))"
1976,61,35,415727.3738420745,3396981.7927185036,"POLYGON ((415977.3738420745 3396731.7927185036, 415977.3738420745 3397231.7927185036, 415477.3738420745 3397231.7927185036, 415477.3738420745 3396731.7927185036, 415977.3738420745 3396731.7927185036))"
1977,62,35,415727.3738420745,3397481.7927185036,"POLYGON ((415977.3738420745 3397231.7927185036, 415977.3738420745 3397731.7927185036, 415477.3738420745 3397731.7927185036, 415477.3738420745 3397231.7927185036, 415977.3738420745 3397231.7927185036))"
1978,63,35,415727.3738420745,3397981.7927185036,"POLYGON ((415977.3738420745 3397731.7927185036, 415977.3738420745 3398231.7927185036, 415477.3738420745 3398231.7927185036, 415477.3738420745 3397731.7927185036, 415977.3738420745 3397731.7927185036))"
1979,64,35,415727.3738420745,3398481.7927185036,"POLYGON ((415977.3738420745 3398231.7927185036, 415977.3738420745 3398731.7927185036, 415477.3738420745 3398731.7927185036, 415477.3738420745 3398231.7927185036, 415977.3738420745 3398231.7927185036))"
1980,65,35,415727.3738420745,3398981.7927185036,"POLYGON ((415977.3738420745 3398731.7927185036, 415977.3738420745 3399231.7927185036, 415477.3738420745 3399231.7927185036, 415477.3738420745 3398731.7927185036, 415977.3738420745 3398731.7927185036))"
1981,66,35,415727.3738420745,3399481.7927185036,"POLYGON ((415977.3738420745 3399231.7927185036, 415977.3738420745 3399731.7927185036, 415477.3738420745 3399731.7927185036, 415477.3738420745 3399231.7927185036, 415977.3738420745 3399231.7927185036))"
1982,67,35,415727.3738420745,3399981.7927185036,"POLYGON ((415977.3738420745 3399731.7927185036, 415977.3738420745 3400231.7927185036, 415477.3738420745 3400231.7927185036, 415477.3738420745 3399731.7927185036, 415977.3738420745 3399731.7927185036))"
1983,68,35,415727.3738420745,3400481.7927185036,"POLYGON ((415977.3738420745 3400231.7927185036, 415977.3738420745 3400731.7927185036, 415477.3738420745 3400731.7927185036, 415477.3738420745 3400231.7927185036, 415977.3738420745 3400231.7927185036))"
1984,69,35,415727.3738420745,3400981.7927185036,"POLYGON ((415977.3738420745 3400731.7927185036, 415977.3738420745 3401231.7927185036, 415477.3738420745 3401231.7927185036, 415477.3738420745 3400731.7927185036, 415977.3738420745 3400731.7927185036))"
1985,70,35,415727.3738420745,3401481.7927185036,"POLYGON ((415977.3738420745 3401231.7927185036, 415977.3738420745 3401731.7927185036, 415477.3738420745 3401731.7927185036, 415477.3738420745 3401231.7927185036, 415977.3738420745 3401231.7927185036))"
1986,7,36,416227.3738420745,3369981.7927185036,"POLYGON ((416477.3738420745 3369731.7927185036, 416477.3738420745 3370231.7927185036, 415977.3738420745 3370231.7927185036, 415977.3738420745 3369731.7927185036, 416477.3738420745 3369731.7927185036))"
1987,8,36,416227.3738420745,3370481.7927185036,"POLYGON ((416477.3738420745 3370231.7927185036, 416477.3738420745 3370731.7927185036, 415977.3738420745 3370731.7927185036, 415977.3738420745 3370231.7927185036, 416477.3738420745 3370231.7927185036))"
1988,9,36,416227.3738420745,3370981.7927185036,"POLYGON ((416477.3738420745 3370731.7927185036, 416477.3738420745 3371231.7927185036, 415977.3738420745 3371231.7927185036, 415977.3738420745 3370731.7927185036, 416477.3738420745 3370731.7927185036))"
1989,10,36,416227.3738420745,3371481.7927185036,"POLYGON ((416477.3738420745 3371231.7927185036, 416477.3738420745 3371731.7927185036, 415977.3738420745 3371731.7927185036, 415977.3738420745 3371231.7927185036, 416477.3738420745 3371231.7927185036))"
1990,11,36,416227.3738420745,3371981.7927185036,"POLYGON ((416477.3738420745 3371731.7927185036, 416477.3738420745 3372231.7927185036, 415977.3738420745 3372231.7927185036, 415977.3738420745 3371731.7927185036, 416477.3738420745 3371731.7927185036))"
1991,12,36,416227.3738420745,3372481.7927185036,"POLYGON ((416477.3738420745 3372231.7927185036, 416477.3738420745 3372731.7927185036, 415977.3738420745 3372731.7927185036, 415977.3738420745 3372231.7927185036, 416477.3738420745 3372231.7927185036))"
1992,13,36,416227.3738420745,3372981.7927185036,"POLYGON ((416477.3738420745 3372731.7927185036, 416477.3738420745 3373231.7927185036, 415977.3738420745 3373231.7927185036, 415977.3738420745 3372731.7927185036, 416477.3738420745 3372731.7927185036))"
1993,14,36,416227.3738420745,3373481.7927185036,"POLYGON ((416477.3738420745 3373231.7927185036, 416477.3738420745 3373731.7927185036, 415977.3738420745 3373731.7927185036, 415977.3738420745 3373231.7927185036, 416477.3738420745 3373231.7927185036))"
1994,15,36,416227.3738420745,3373981.7927185036,"POLYGON ((416477.3738420745 3373731.7927185036, 416477.3738420745 3374231.7927185036, 415977.3738420745 3374231.7927185036, 415977.3738420745 3373731.7927185036, 416477.3738420745 3373731.7927185036))"
1995,16,36,416227.3738420745,3374481.7927185036,"POLYGON ((416477.3738420745 3374231.7927185036, 416477.3738420745 3374731.7927185036, 415977.3738420745 3374731.7927185036, 415977.3738420745 3374231.7927185036, 416477.3738420745 3374231.7927185036))"
1996,17,36,416227.3738420745,3374981.7927185036,"POLYGON ((416477.3738420745 3374731.7927185036, 416477.3738420745 3375231.7927185036, 415977.3738420745 3375231.7927185036, 415977.3738420745 3374731.7927185036, 416477.3738420745 3374731.7927185036))"
1997,18,36,416227.3738420745,3375481.7927185036,"POLYGON ((416477.3738420745 3375231.7927185036, 416477.3738420745 3375731.7927185036, 415977.3738420745 3375731.7927185036, 415977.3738420745 3375231.7927185036, 416477.3738420745 3375231.7927185036))"
1998,19,36,416227.3738420745,3375981.7927185036,"POLYGON ((416477.3738420745 3375731.7927185036, 416477.3738420745 3376231.7927185036, 415977.3738420745 3376231.7927185036, 415977.3738420745 3375731.7927185036, 416477.3738420745 3375731.7927185036))"
1999,20,36,416227.3738420745,3376481.7927185036,"POLYGON ((416477.3738420745 3376231.7927185036, 416477.3738420745 3376731.7927185036, 415977.3738420745 3376731.7927185036, 415977.3738420745 3376231.7927185036, 416477.3738420745 3376231.7927185036))"
2000,21,36,416227.3738420745,3376981.7927185036,"POLYGON ((416477.3738420745 3376731.7927185036, 416477.3738420745 3377231.7927185036, 415977.3738420745 3377231.7927185036, 415977.3738420745 3376731.7927185036, 416477.3738420745 3376731.7927185036))"
2001,22,36,416227.3738420745,3377481.7927185036,"POLYGON ((416477.3738420745 3377231.7927185036, 416477.3738420745 3377731.7927185036, 415977.3738420745 3377731.7927185036, 415977.3738420745 3377231.7927185036, 416477.3738420745 3377231.7927185036))"
2002,23,36,416227.3738420745,3377981.7927185036,"POLYGON ((416477.3738420745 3377731.7927185036, 416477.3738420745 3378231.7927185036, 415977.3738420745 3378231.7927185036, 415977.3738420745 3377731.7927185036, 416477.3738420745 3377731.7927185036))"
2003,24,36,416227.3738420745,3378481.7927185036,"POLYGON ((416477.3738420745 3378231.7927185036, 416477.3738420745 3378731.7927185036, 415977.3738420745 3378731.7927185036, 415977.3738420745 3378231.7927185036, 416477.3738420745 3378231.7927185036))"
2004,25,36,416227.3738420745,3378981.7927185036,"POLYGON ((416477.3738420745 3378731.7927185036, 416477.3738420745 3379231.7927185036, 415977.3738420745 3379231.7927185036, 415977.3738420745 3378731.7927185036, 416477.3738420745 3378731.7927185036))"
2005,26,36,416227.3738420745,3379481.7927185036,"POLYGON ((416477.3738420745 3379231.7927185036, 416477.3738420745 3379731.7927185036, 415977.3738420745 3379731.7927185036, 415977.3738420745 3379231.7927185036, 416477.3738420745 3379231.7927185036))"
2006,27,36,416227.3738420745,3379981.7927185036,"POLYGON ((416477.3738420745 3379731.7927185036, 416477.3738420745 3380231.7927185036, 415977.3738420745 3380231.7927185036, 415977.3738420745 3379731.7927185036, 416477.3738420745 3379731.7927185036))"
2007,28,36,416227.3738420745,3380481.7927185036,"POLYGON ((416477.3738420745 3380231.7927185036, 416477.3738420745 3380731.7927185036, 415977.3738420745 3380731.7927185036, 415977.3738420745 3380231.7927185036, 416477.3738420745 3380231.7927185036))"
2008,29,36,416227.3738420745,3380981.7927185036,"POLYGON ((416477.3738420745 3380731.7927185036, 416477.3738420745 3381231.7927185036, 415977.3738420745 3381231.7927185036, 415977.3738420745 3380731.7927185036, 416477.3738420745 3380731.7927185036))"
2009,30,36,416227.3738420745,3381481.7927185036,"POLYGON ((416477.3738420745 3381231.7927185036, 416477.3738420745 3381731.7927185036, 415977.3738420745 3381731.7927185036, 415977.3738420745 3381231.7927185036, 416477.3738420745 3381231.7927185036))"
2010,31,36,416227.3738420745,3381981.7927185036,"POLYGON ((416477.3738420745 3381731.7927185036, 416477.3738420745 3382231.7927185036, 415977.3738420745 3382231.7927185036, 415977.3738420745 3381731.7927185036, 416477.3738420745 3381731.7927185036))"
2011,32,36,416227.3738420745,3382481.7927185036,"POLYGON ((416477.3738420745 3382231.7927185036, 416477.3738420745 3382731.7927185036, 415977.3738420745 3382731.7927185036, 415977.3738420745 3382231.7927185036, 416477.3738420745 3382231.7927185036))"
2012,33,36,416227.3738420745,3382981.7927185036,"POLYGON ((416477.3738420745 3382731.7927185036, 416477.3738420745 3383231.7927185036, 415977.3738420745 3383231.7927185036, 415977.3738420745 3382731.7927185036, 416477.3738420745 3382731.7927185036))"
2013,34,36,416227.3738420745,3383481.7927185036,"POLYGON ((416477.3738420745 3383231.7927185036, 416477.3738420745 3383731.7927185036, 415977.3738420745 3383731.7927185036, 415977.3738420745 3383231.7927185036, 416477.3738420745 3383231.7927185036))"
2014,35,36,416227.3738420745,3383981.7927185036,"POLYGON ((416477.3738420745 3383731.7927185036, 416477.3738420745 3384231.7927185036, 415977.3738420745 3384231.7927185036, 415977.3738420745 3383731.7927185036, 416477.3738420745 3383731.7927185036))"
2015,36,36,416227.3738420745,3384481.7927185036,"POLYGON ((416477.3738420745 3384231.7927185036, 416477.3738420745 3384731.7927185036, 415977.3738420745 3384731.7927185036, 415977.3738420745 3384231.7927185036, 416477.3738420745 3384231.7927185036))"
2016,37,36,416227.3738420745,3384981.7927185036,"POLYGON ((416477.3738420745 3384731.7927185036, 416477.3738420745 3385231.7927185036, 415977.3738420745 3385231.7927185036, 415977.3738420745 3384731.7927185036, 416477.3738420745 3384731.7927185036))"
2017,38,36,416227.3738420745,3385481.7927185036,"POLYGON ((416477.3738420745 3385231.7927185036, 416477.3738420745 3385731.7927185036, 415977.3738420745 3385731.7927185036, 415977.3738420745 3385231.7927185036, 416477.3738420745 3385231.7927185036))"
2018,39,36,416227.3738420745,3385981.7927185036,"POLYGON ((416477.3738420745 3385731.7927185036, 416477.3738420745 3386231.7927185036, 415977.3738420745 3386231.7927185036, 415977.3738420745 3385731.7927185036, 416477.3738420745 3385731.7927185036))"
2019,40,36,416227.3738420745,3386481.7927185036,"POLYGON ((416477.3738420745 3386231.7927185036, 416477.3738420745 3386731.7927185036, 415977.3738420745 3386731.7927185036, 415977.3738420745 3386231.7927185036, 416477.3738420745 3386231.7927185036))"
2020,41,36,416227.3738420745,3386981.7927185036,"POLYGON ((416477.3738420745 3386731.7927185036, 416477.3738420745 3387231.7927185036, 415977.3738420745 3387231.7927185036, 415977.3738420745 3386731.7927185036, 416477.3738420745 3386731.7927185036))"
2021,42,36,416227.3738420745,3387481.7927185036,"POLYGON ((416477.3738420745 3387231.7927185036, 416477.3738420745 3387731.7927185036, 415977.3738420745 3387731.7927185036, 415977.3738420745 3387231.7927185036, 416477.3738420745 3387231.7927185036))"
2022,43,36,416227.3738420745,3387981.7927185036,"POLYGON ((416477.3738420745 3387731.7927185036, 416477.3738420745 3388231.7927185036, 415977.3738420745 3388231.7927185036, 415977.3738420745 3387731.7927185036, 416477.3738420745 3387731.7927185036))"
