cell_id,centroid_x,centroid_y,population_source,population,income,poi_count,poi_density,income_source,cluster,monthly_income_cny,vot_cny_per_h,p_evtol,trip_rate,demand
782,407727.3738420745,3370981.7927185036,zonal_sum,291.70215295255184,22.912065603029614,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,1.646658653417155
783,407727.3738420745,3371481.7927185036,zonal_sum,332.30373668670654,24.59004892873802,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,2.0047884434309005
784,407727.3738420745,3371981.7927185036,zonal_sum,1178.5733261108398,31.285402972638845,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,7.110332876426697
785,407727.3738420745,3372481.7927185036,zonal_sum,1346.4711465835571,32.3679510941225,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,8.1232604273386
786,407727.3738420745,3372981.7927185036,zonal_sum,731.0557899475098,35.95720766312535,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,4.410459580753327
787,407727.3738420745,3373481.7927185036,zonal_sum,1440.80073595047,31.83457817957403,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,8.692350839989185
788,407727.3738420745,3373981.7927185036,zonal_sum,569.5018444359303,22.500657888367822,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,3.214837911840826
789,407727.3738420745,3374481.7927185036,zonal_sum,3260.7110920250416,17.587834419147203,3,12.0,external,3,1877.0,5.39,0.05645,0.005645,18.40671411448136
790,407727.3738420745,3374981.7927185036,zonal_sum,2925.479153215885,21.64295605165581,1,4.0,external,3,1877.0,5.39,0.05645,0.005645,16.514329819903672
791,407727.3738420745,3375481.7927185036,zonal_sum,2125.7060940265656,29.899763211553502,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,12.824384865262271
792,407727.3738420745,3375981.7927185036,zonal_sum,3807.950410604477,33.830766557255416,1,4.0,external,0,2956.0,8.49,0.06033,0.006033,22.97336482717681
793,407727.3738420745,3376481.7927185036,zonal_sum,4323.173873901367,35.34878150195265,3,12.0,external,0,2956.0,8.49,0.06033,0.006033,26.08170798124695
794,407727.3738420745,3376981.7927185036,zonal_sum,4908.208381652832,30.128672236154202,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,29.611221166511537
795,407727.3738420745,3377481.7927185036,zonal_sum,4101.847789764404,32.059917495746376,5,20.0,external,0,2956.0,8.49,0.06033,0.006033,24.746447715648653
796,407727.3738420745,3377981.7927185036,zonal_sum,1488.5360556840897,22.395859530242586,3,12.0,external,3,1877.0,5.39,0.05645,0.005645,8.402786034336685
797,407727.3738420745,3378481.7927185036,zonal_sum,196.69276276230812,20.56315522535765,0,0.0,external,3,1877.0,5.39,0.05645,0.005645,1.1103306457932294
798,407727.3738420745,3378981.7927185036,zonal_sum,151.18933391571045,25.556898895380762,0,0.0,external,0,2956.0,8.49,0.06033,0.006033,0.9121252515134811
799,407727.3738420745,3379481.7927185036,zonal_sum,2545.3769340515137,37.57020791220338,1,4.0,external,0,2956.0,8.49,0.06033,0.006033,15.356259043132782
